Date,Price,Open,High,Low,Vol,Change%
"Apr 05, 2018","1,448.56","1,421.51","1,448.56","1,421.51",-,1.91%
"Apr 06, 2018","1,434.85","1,448.56","1,448.56","1,430.56",-,-0.95%
"Apr 09, 2018","1,444.64","1,434.85","1,447.84","1,433.16",-,0.68%
"Apr 10, 2018","1,455.48","1,444.64","1,455.63","1,444.64",-,0.75%
"Apr 11, 2018","1,457.45","1,455.48","1,463.58","1,453.13",-,0.14%
"Apr 12, 2018","1,471.29","1,457.45","1,471.29","1,457.29",-,0.95%
"Apr 13, 2018","1,473.02","1,471.29","1,484.34","1,467.38",-,0.12%
"Apr 16, 2018","1,454.86","1,473.02","1,473.02","1,450.96",-,-1.23%
"Apr 17, 2018","1,457.95","1,454.86","1,463.85","1,450.06",-,0.21%
"Apr 18, 2018","1,461.49","1,457.95","1,464.63","1,454.83",-,0.24%
"Apr 19, 2018","1,483.60","1,469.79","1,485.04","1,466.86",-,1.51%
"Apr 20, 2018","1,498.56","1,483.60","1,500.29","1,483.60",-,1.01%
"Apr 23, 2018","1,510.29","1,498.56","1,513.11","1,497.52",-,0.78%
"Apr 24, 2018","1,513.95","1,510.29","1,518.79","1,507.70",-,0.24%
"Apr 25, 2018","1,502.35","1,513.95","1,513.95","1,492.54",-,-0.77%
"Apr 26, 2018","1,496.05","1,502.35","1,505.27","1,488.11",-,-0.42%
"Apr 27, 2018","1,507.18","1,496.05","1,508.61","1,493.78",-,0.74%
"Apr 30, 2018","1,513.09","1,507.18","1,522.95","1,507.18",-,0.39%
"May 01, 2018","1,515.35","1,513.09","1,521.54","1,510.14",-,0.15%
"May 02, 2018","1,515.51","1,515.35","1,523.86","1,510.08",-,0.01%
"May 03, 2018","1,500.71","1,515.51","1,520.62","1,498.31",-,-0.98%
"May 04, 2018","1,499.91","1,500.71","1,500.73","1,474.45",-,-0.05%
"May 08, 2018","1,498.93","1,499.91","1,511.77","1,491.20",-,-0.07%
"May 09, 2018","1,517.37","1,498.93","1,518.83","1,498.86",-,1.23%
"May 10, 2018","1,539.66","1,517.37","1,539.66","1,517.37",-,1.47%
"May 11, 2018","1,548.80","1,539.66","1,551.36","1,537.15",-,0.59%
"May 14, 2018","1,540.14","1,548.80","1,553.33","1,537.39",-,-0.56%
"May 15, 2018","1,546.09","1,540.14","1,550.10","1,538.91",-,0.39%
"May 16, 2018","1,538.13","1,546.09","1,546.09","1,535.32",-,-0.51%
"May 17, 2018","1,539.25","1,546.71","1,547.08","1,529.21",-,0.07%
"May 18, 2018","1,538.16","1,539.25","1,544.45","1,533.05",-,-0.07%
"May 21, 2018","1,549.35","1,538.16","1,554.73","1,538.16",-,0.73%
"May 22, 2018","1,564.72","1,549.35","1,571.75","1,549.35",-,0.99%
"May 23, 2018","1,552.00","1,564.72","1,566.97","1,544.98",-,-0.81%
"May 24, 2018","1,531.66","1,552.00","1,552.39","1,529.12",-,-1.31%
"May 25, 2018","1,533.71","1,531.66","1,544.16","1,524.57",-,0.13%
"May 29, 2018","1,505.03","1,533.71","1,533.71","1,501.27",-,-1.87%
"May 30, 2018","1,507.91","1,505.03","1,507.91","1,489.82",-,0.19%
"May 31, 2018","1,497.49","1,507.91","1,515.22","1,491.60",-,-0.69%
"Jun 01, 2018","1,508.46","1,497.49","1,519.62","1,497.49",-,0.73%
"Jun 04, 2018","1,520.81","1,508.46","1,525.60","1,508.43",-,0.82%
"Jun 05, 2018","1,495.15","1,520.81","1,520.81","1,495.15",-,-1.69%
"Jun 06, 2018","1,511.75","1,495.15","1,514.60","1,495.15",-,1.11%
"Jun 07, 2018","1,515.23","1,511.75","1,522.94","1,509.51",-,0.23%
"Jun 08, 2018","1,503.90","1,515.23","1,515.23","1,497.90",-,-0.75%
"Jun 11, 2018","1,509.28","1,503.90","1,515.29","1,500.87",-,0.36%
"Jun 12, 2018","1,510.26","1,509.28","1,516.45","1,507.28",-,0.06%
"Jun 13, 2018","1,504.68","1,510.26","1,516.75","1,504.68",-,-0.37%
"Jun 14, 2018","1,512.63","1,504.68","1,519.90","1,492.92",-,0.53%
"Jun 15, 2018","1,483.54","1,512.63","1,517.49","1,483.13",-,-1.92%
"Jun 18, 2018","1,483.23","1,483.54","1,492.02","1,477.07",-,-0.02%
"Jun 19, 2018","1,481.01","1,483.23","1,484.67","1,463.27",-,-0.15%
"Jun 20, 2018","1,486.70","1,481.01","1,503.05","1,481.01",-,0.38%
"Jun 21, 2018","1,458.93","1,486.70","1,489.24","1,457.54",-,-1.87%
"Jun 22, 2018","1,483.40","1,458.93","1,485.67","1,458.84",-,1.68%
"Jun 25, 2018","1,450.83","1,483.40","1,483.40","1,450.75",-,-2.20%
"Jun 26, 2018","1,456.31","1,450.83","1,460.33","1,448.68",-,0.38%
"Jun 27, 2018","1,459.48","1,456.31","1,462.25","1,440.51",-,0.22%
"Jun 28, 2018","1,463.57","1,459.48","1,466.17","1,446.46",-,0.28%
"Jun 29, 2018","1,466.24","1,463.57","1,481.39","1,463.57",-,0.18%
"Jul 02, 2018","1,445.13","1,466.24","1,466.44","1,442.36",-,-1.44%
"Jul 03, 2018","1,450.09","1,445.13","1,453.55","1,440.32",-,0.34%
"Jul 04, 2018","1,446.08","1,450.09","1,452.39","1,439.13",-,-0.28%
"Jul 05, 2018","1,454.46","1,446.08","1,461.26","1,442.18",-,0.58%
"Jul 06, 2018","1,452.42","1,454.46","1,454.48","1,437.17",-,-0.14%
"Jul 09, 2018","1,469.11","1,452.42","1,471.67","1,451.23",-,1.15%
"Jul 10, 2018","1,456.39","1,469.11","1,474.11","1,453.83",-,-0.87%
"Jul 11, 2018","1,446.11","1,456.39","1,456.39","1,436.87",-,-0.71%
"Jul 12, 2018","1,460.16","1,446.11","1,464.13","1,445.65",-,0.97%
"Jul 13, 2018","1,456.89","1,460.16","1,470.65","1,456.61",-,-0.22%
"Jul 16, 2018","1,457.58","1,456.89","1,468.95","1,447.66",-,0.05%
"Jul 17, 2018","1,454.14","1,457.58","1,461.54","1,449.20",-,-0.24%
"Jul 18, 2018","1,467.97","1,454.14","1,468.80","1,450.97",-,0.95%
"Jul 19, 2018","1,464.11","1,468.13","1,475.34","1,463.81",-,-0.26%
"Jul 20, 2018","1,463.16","1,464.11","1,464.70","1,451.60",-,-0.06%
"Jul 23, 2018","1,469.58","1,463.16","1,470.61","1,453.53",-,0.44%
"Jul 24, 2018","1,492.09","1,469.58","1,501.26","1,469.58",-,1.53%
"Jul 25, 2018","1,476.46","1,492.09","1,492.49","1,472.35",-,-1.05%
"Jul 26, 2018","1,481.50","1,476.46","1,485.75","1,473.02",-,0.34%
"Jul 27, 2018","1,488.27","1,481.50","1,493.71","1,481.48",-,0.46%
"Jul 30, 2018","1,486.65","1,488.27","1,489.28","1,478.88",-,-0.11%
"Jul 31, 2018","1,492.32","1,486.65","1,502.17","1,480.09",-,0.38%
"Aug 01, 2018","1,474.94","1,492.32","1,495.61","1,472.02",-,-1.16%
"Aug 02, 2018","1,452.22","1,474.94","1,476.98","1,447.17",-,-1.54%
"Aug 03, 2018","1,470.68","1,452.22","1,476.84","1,452.22",-,1.27%
"Aug 06, 2018","1,461.23","1,470.68","1,470.68","1,457.16",-,-0.64%
"Aug 07, 2018","1,469.81","1,461.23","1,477.12","1,461.16",-,0.59%
"Aug 08, 2018","1,485.82","1,469.81","1,485.82","1,467.09",-,1.09%
"Aug 09, 2018","1,486.47","1,488.97","1,491.83","1,481.31",-,0.04%
"Aug 10, 2018","1,472.51","1,486.47","1,486.47","1,466.06",-,-0.94%
"Aug 13, 2018","1,459.46","1,472.51","1,472.51","1,457.60",-,-0.89%
"Aug 14, 2018","1,454.13","1,459.46","1,465.79","1,450.20",-,-0.37%
"Aug 15, 2018","1,433.45","1,454.13","1,459.36","1,430.54",-,-1.42%
"Aug 16, 2018","1,446.27","1,446.84","1,451.30","1,435.45",-,0.89%
"Aug 17, 2018","1,438.99","1,446.27","1,448.95","1,432.09",-,-0.50%
"Aug 20, 2018","1,442.69","1,438.99","1,455.69","1,438.99",-,0.26%
"Aug 21, 2018","1,439.57","1,442.69","1,444.26","1,435.91",-,-0.22%
"Aug 22, 2018","1,437.38","1,439.57","1,445.16","1,433.96",-,-0.15%
"Aug 23, 2018","1,432.38","1,437.90","1,438.77","1,428.66",-,-0.35%
"Aug 24, 2018","1,431.50","1,432.38","1,436.64","1,428.22",-,-0.06%
"Aug 28, 2018","1,437.80","1,431.50","1,448.14","1,430.52",-,0.44%
"Aug 29, 2018","1,424.96","1,437.80","1,442.38","1,420.37",-,-0.89%
"Aug 30, 2018","1,405.93","1,424.96","1,424.96","1,405.35",-,-1.34%
"Aug 31, 2018","1,392.67","1,405.93","1,406.01","1,391.65",-,-0.94%
"Sep 03, 2018","1,404.95","1,392.67","1,407.14","1,392.67",-,0.88%
"Sep 04, 2018","1,414.52","1,404.95","1,418.61","1,401.86",-,0.68%
"Sep 05, 2018","1,404.91","1,414.52","1,415.18","1,400.17",-,-0.68%
"Sep 06, 2018","1,387.24","1,404.91","1,404.91","1,385.91",-,-1.26%
"Sep 07, 2018","1,372.73","1,387.24","1,387.73","1,364.43",-,-1.05%
"Sep 10, 2018","1,376.33","1,372.73","1,383.09","1,366.75",-,0.26%
"Sep 11, 2018","1,370.75","1,376.33","1,376.55","1,361.45",-,-0.41%
"Sep 12, 2018","1,367.52","1,370.75","1,372.44","1,359.39",-,-0.24%
"Sep 13, 2018","1,374.26","1,367.52","1,383.56","1,367.52",-,0.49%
"Sep 14, 2018","1,374.25","1,374.26","1,379.20","1,368.87",-,0.00%
"Sep 17, 2018","1,373.49","1,374.25","1,375.74","1,364.08",-,-0.06%
"Sep 18, 2018","1,365.81","1,373.49","1,375.87","1,363.03",-,-0.56%
"Sep 19, 2018","1,392.29","1,365.81","1,394.79","1,365.03",-,1.94%
"Sep 20, 2018","1,404.51","1,392.29","1,408.93","1,389.22",-,0.88%
"Sep 21, 2018","1,428.26","1,404.51","1,428.26","1,404.51",-,1.69%
"Sep 24, 2018","1,418.70","1,428.26","1,428.26","1,417.52",-,-0.67%
"Sep 25, 2018","1,412.17","1,418.70","1,420.38","1,409.78",-,-0.46%
"Sep 26, 2018","1,418.79","1,412.17","1,420.54","1,409.37",-,0.47%
"Sep 27, 2018","1,422.58","1,418.79","1,424.22","1,407.44",-,0.27%
"Sep 28, 2018","1,394.19","1,422.58","1,422.58","1,388.38",-,-2.00%
"Oct 01, 2018","1,387.11","1,394.19","1,396.18","1,383.28",-,-0.51%
"Oct 02, 2018","1,371.60","1,387.11","1,387.11","1,365.72",-,-1.12%
"Oct 03, 2018","1,386.54","1,371.60","1,390.02","1,371.60",-,1.09%
"Oct 04, 2018","1,392.38","1,386.54","1,406.95","1,385.27",-,0.42%
"Oct 05, 2018","1,376.81","1,392.38","1,395.15","1,376.81",-,-1.12%
"Oct 08, 2018","1,358.62","1,376.81","1,383.35","1,358.62",-,-1.32%
"Oct 09, 2018","1,353.49","1,358.62","1,367.23","1,352.41",-,-0.38%
"Oct 10, 2018","1,362.09","1,353.49","1,379.09","1,353.49",-,0.64%
"Oct 11, 2018","1,331.73","1,371.17","1,371.17","1,329.39",-,-2.23%
"Oct 12, 2018","1,327.74","1,331.73","1,351.62","1,327.65",-,-0.30%
"Oct 15, 2018","1,322.19","1,327.74","1,327.74","1,315.80",-,-0.42%
"Oct 16, 2018","1,315.78","1,322.19","1,326.63","1,306.27",-,-0.48%
"Oct 17, 2018","1,316.34","1,315.78","1,320.21","1,310.27",-,0.04%
"Oct 18, 2018","1,304.05","1,316.34","1,322.28","1,303.19",-,-0.93%
"Oct 19, 2018","1,300.73","1,304.05","1,310.75","1,299.60",-,-0.25%
"Oct 22, 2018","1,306.92","1,300.73","1,322.22","1,300.73",-,0.48%
"Oct 23, 2018","1,283.60","1,306.92","1,306.92","1,279.36",-,-1.78%
"Oct 24, 2018","1,278.93","1,283.60","1,293.40","1,277.25",-,-0.36%
"Oct 25, 2018","1,297.02","1,278.93","1,300.90","1,271.12",-,1.41%
"Oct 26, 2018","1,280.02","1,297.02","1,297.32","1,265.54",-,-1.31%
"Oct 29, 2018","1,323.94","1,280.02","1,337.08","1,280.02",-,3.43%
"Oct 30, 2018","1,323.68","1,323.94","1,329.41","1,318.29",-,-0.02%
"Oct 31, 2018","1,341.33","1,323.68","1,349.75","1,323.68",-,1.33%
"Nov 01, 2018","1,347.35","1,341.33","1,363.39","1,334.81",-,0.45%
"Nov 02, 2018","1,363.32","1,347.35","1,376.79","1,347.35",-,1.19%
"Nov 05, 2018","1,349.71","1,363.32","1,364.25","1,349.71",-,-1.00%
"Nov 06, 2018","1,338.51","1,349.71","1,354.86","1,333.13",-,-0.83%
"Nov 07, 2018","1,346.30","1,338.51","1,353.38","1,338.51",-,0.58%
"Nov 08, 2018","1,366.16","1,346.30","1,372.71","1,346.30",-,1.48%
"Nov 09, 2018","1,351.69","1,366.16","1,366.16","1,336.98",-,-1.06%
"Nov 12, 2018","1,335.60","1,351.69","1,367.91","1,335.60",-,-1.19%
"Nov 13, 2018","1,359.63","1,335.60","1,360.72","1,335.60",-,1.80%
"Nov 14, 2018","1,355.86","1,359.63","1,373.18","1,342.54",-,-0.28%
"Nov 15, 2018","1,346.00","1,355.86","1,367.40","1,325.90",-,-0.73%
"Nov 16, 2018","1,332.25","1,346.00","1,359.89","1,321.39",-,-1.02%
"Nov 19, 2018","1,336.61","1,332.25","1,347.81","1,332.03",-,0.33%
"Nov 20, 2018","1,312.16","1,336.61","1,336.61","1,303.57",-,-1.83%
"Nov 21, 2018","1,345.85","1,312.16","1,348.40","1,312.16",-,2.57%
"Nov 22, 2018","1,333.27","1,345.85","1,346.46","1,326.19",-,-0.93%
"Nov 23, 2018","1,341.60","1,333.27","1,349.76","1,333.27",-,0.62%
"Nov 26, 2018","1,374.49","1,341.60","1,378.24","1,341.60",-,2.45%
"Nov 27, 2018","1,367.25","1,374.49","1,378.24","1,362.33",-,-0.53%
"Nov 28, 2018","1,361.81","1,367.25","1,379.34","1,358.20",-,-0.40%
"Nov 29, 2018","1,361.34","1,361.81","1,369.79","1,355.72",-,-0.03%
"Nov 30, 2018","1,345.55","1,361.34","1,363.10","1,335.59",-,-1.16%
"Dec 03, 2018","1,369.49","1,345.55","1,384.23","1,345.55",-,1.78%
"Dec 04, 2018","1,353.62","1,369.49","1,380.66","1,350.61",-,-1.16%
"Dec 05, 2018","1,338.40","1,353.62","1,353.62","1,324.26",-,-1.12%
"Dec 06, 2018","1,293.14","1,338.40","1,338.40","1,285.30",-,-3.38%
"Dec 07, 2018","1,301.27","1,293.14","1,322.63","1,293.14",-,0.63%
"Dec 10, 2018","1,284.60","1,301.27","1,304.64","1,283.63",-,-1.28%
"Dec 11, 2018","1,290.99","1,284.60","1,306.26","1,277.22",-,0.50%
"Dec 12, 2018","1,319.74","1,290.99","1,323.81","1,290.80",-,2.23%
"Dec 13, 2018","1,317.42","1,319.74","1,337.86","1,314.31",-,-0.18%
"Dec 14, 2018","1,311.74","1,317.42","1,317.42","1,293.40",-,-0.43%
"Dec 17, 2018","1,293.58","1,311.74","1,311.74","1,292.31",-,-1.38%
"Dec 18, 2018","1,293.72","1,293.58","1,308.52","1,290.02",-,0.01%
"Dec 19, 2018","1,299.39","1,293.72","1,303.92","1,288.51",-,0.44%
"Dec 20, 2018","1,286.16","1,299.39","1,299.39","1,270.95",-,-1.02%
"Dec 21, 2018","1,294.32","1,286.16","1,295.15","1,276.20",-,0.63%
"Dec 24, 2018","1,279.79","1,294.32","1,294.32","1,271.80",-,-1.12%
"Dec 27, 2018","1,263.78","1,279.79","1,291.43","1,255.87",-,-1.25%
"Dec 28, 2018","1,293.47","1,263.78","1,294.07","1,263.78",-,2.35%
"Dec 31, 2018","1,294.35","1,293.47","1,295.14","1,278.83",-,0.07%
"Jan 02, 2019","1,290.55","1,294.35","1,294.35","1,257.95",-,-0.29%
"Jan 03, 2019","1,280.50","1,290.55","1,298.76","1,276.83",-,-0.78%
"Jan 04, 2019","1,316.01","1,280.50","1,319.74","1,280.48",-,2.77%
"Jan 07, 2019","1,300.62","1,316.01","1,319.96","1,296.64",-,-1.17%
"Jan 08, 2019","1,316.05","1,300.62","1,326.39","1,300.62",-,1.19%
"Jan 09, 2019","1,311.57","1,316.05","1,326.38","1,308.70",-,-0.34%
"Jan 10, 2019","1,325.99","1,311.57","1,328.44","1,305.80",-,1.10%
"Jan 11, 2019","1,318.98","1,325.99","1,331.05","1,312.21",-,-0.53%
"Jan 14, 2019","1,316.03","1,318.98","1,318.98","1,303.56",-,-0.22%
"Jan 15, 2019","1,318.13","1,316.03","1,330.95","1,309.24",-,0.16%
"Jan 16, 2019","1,331.23","1,318.13","1,334.74","1,318.13",-,0.99%
"Jan 17, 2019","1,320.27","1,331.45","1,331.45","1,312.99",-,-0.82%
"Jan 18, 2019","1,354.89","1,320.27","1,356.90","1,320.27",-,2.62%
"Jan 21, 2019","1,350.94","1,354.89","1,355.56","1,344.28",-,-0.29%
"Jan 22, 2019","1,335.90","1,350.94","1,350.94","1,331.12",-,-1.11%
"Jan 23, 2019","1,327.43","1,335.90","1,335.96","1,319.14",-,-0.63%
"Jan 24, 2019","1,322.90","1,327.43","1,333.25","1,316.93",-,-0.34%
"Jan 25, 2019","1,335.03","1,322.90","1,338.04","1,322.90",-,0.92%
"Jan 28, 2019","1,314.27","1,335.03","1,335.03","1,312.56",-,-1.56%
"Jan 29, 2019","1,327.14","1,314.27","1,334.28","1,314.26",-,0.98%
"Jan 30, 2019","1,346.88","1,327.14","1,351.01","1,325.12",-,1.49%
"Jan 31, 2019","1,321.47","1,346.88","1,346.88","1,315.94",-,-1.89%
"Feb 01, 2019","1,325.72","1,321.47","1,330.71","1,311.87",-,0.32%
"Feb 04, 2019","1,325.27","1,325.72","1,329.39","1,319.78",-,-0.03%
"Feb 05, 2019","1,347.39","1,325.27","1,348.45","1,322.79",-,1.67%
"Feb 06, 2019","1,349.46","1,347.39","1,354.41","1,339.41",-,0.15%
"Feb 07, 2019","1,323.66","1,349.46","1,351.05","1,323.66",-,-1.91%
"Feb 08, 2019","1,320.45","1,323.66","1,333.56","1,317.29",-,-0.24%
"Feb 11, 2019","1,336.58","1,320.45","1,340.04","1,320.45",-,1.22%
"Feb 12, 2019","1,343.11","1,336.58","1,349.57","1,336.58",-,0.49%
"Feb 13, 2019","1,349.78","1,343.11","1,356.08","1,343.11",-,0.50%
"Feb 14, 2019","1,348.22","1,349.78","1,360.22","1,345.66",-,-0.12%
"Feb 15, 2019","1,364.07","1,348.22","1,369.76","1,344.37",-,1.18%
"Feb 18, 2019","1,359.23","1,364.07","1,366.95","1,355.82",-,-0.35%
"Feb 19, 2019","1,328.15","1,359.23","1,359.67","1,319.76",-,-2.29%
"Feb 20, 2019","1,349.51","1,328.15","1,354.22","1,327.99",-,1.61%
"Feb 21, 2019","1,340.68","1,368.29","1,372.78","1,338.95",-,-0.65%
"Feb 22, 2019","1,334.91","1,340.68","1,349.29","1,332.50",-,-0.43%
"Feb 25, 2019","1,341.00","1,334.91","1,343.27","1,329.87",-,0.46%
"Feb 26, 2019","1,342.42","1,341.00","1,345.14","1,325.35",-,0.11%
"Feb 27, 2019","1,348.30","1,342.42","1,352.67","1,334.47",-,0.44%
"Feb 28, 2019","1,348.39","1,352.28","1,359.11","1,339.97",-,0.01%
"Mar 01, 2019","1,346.76","1,348.39","1,357.92","1,344.50",-,-0.12%
"Mar 04, 2019","1,356.80","1,346.76","1,360.19","1,346.57",-,0.75%
"Mar 05, 2019","1,362.79","1,356.80","1,365.97","1,356.24",-,0.44%
"Mar 06, 2019","1,362.96","1,362.79","1,367.27","1,358.96",-,0.01%
"Mar 07, 2019","1,357.23","1,364.76","1,368.47","1,347.59",-,-0.42%
"Mar 08, 2019","1,349.36","1,357.23","1,357.23","1,343.70",-,-0.58%
"Mar 11, 2019","1,352.24","1,349.36","1,361.27","1,349.36",-,0.21%
"Mar 12, 2019","1,359.94","1,352.24","1,369.05","1,351.74",-,0.57%
"Mar 13, 2019","1,354.82","1,359.94","1,359.94","1,349.44",-,-0.38%
"Mar 14, 2019","1,362.56","1,354.82","1,367.72","1,353.35",-,0.57%
"Mar 15, 2019","1,370.60","1,362.56","1,370.83","1,362.56",-,0.59%
"Mar 18, 2019","1,380.45","1,370.60","1,384.40","1,370.22",-,0.72%
"Mar 19, 2019","1,378.59","1,380.45","1,386.00","1,376.26",-,-0.13%
"Mar 20, 2019","1,370.42","1,378.59","1,382.19","1,370.42",-,-0.59%
"Mar 21, 2019","1,363.84","1,371.54","1,373.17","1,355.73",-,-0.48%
"Mar 22, 2019","1,329.72","1,363.84","1,365.69","1,327.15",-,-2.50%
"Mar 25, 2019","1,330.09","1,329.72","1,340.42","1,324.16",-,0.03%
"Mar 26, 2019","1,322.81","1,330.09","1,334.67","1,322.42",-,-0.55%
"Mar 27, 2019","1,331.85","1,322.81","1,338.09","1,321.92",-,0.68%
"Mar 28, 2019","1,332.37","1,331.85","1,343.17","1,329.39",-,0.04%
"Mar 29, 2019","1,342.61","1,332.37","1,346.48","1,332.37",-,0.77%
"Apr 01, 2019","1,368.28","1,342.61","1,368.96","1,342.61",-,1.91%
"Apr 02, 2019","1,387.53","1,368.28","1,393.94","1,368.28",-,1.41%
"Apr 03, 2019","1,405.64","1,387.53","1,411.68","1,385.69",-,1.31%
"Apr 04, 2019","1,405.19","1,414.60","1,414.84","1,389.66",-,-0.03%
"Apr 05, 2019","1,406.55","1,405.19","1,413.01","1,404.48",-,0.10%
"Apr 08, 2019","1,406.58","1,406.55","1,408.76","1,398.02",-,0.00%
"Apr 09, 2019","1,411.35","1,406.58","1,422.62","1,403.27",-,0.34%
"Apr 10, 2019","1,407.30","1,411.35","1,416.33","1,402.25",-,-0.29%
"Apr 11, 2019","1,415.56","1,407.30","1,421.32","1,403.51",-,0.59%
"Apr 12, 2019","1,434.48","1,415.56","1,440.21","1,414.55",-,1.34%
"Apr 15, 2019","1,434.98","1,434.48","1,440.24","1,432.00",-,0.03%
"Apr 16, 2019","1,446.03","1,434.98","1,450.04","1,433.84",-,0.77%
"Apr 17, 2019","1,453.87","1,446.03","1,459.51","1,445.14",-,0.54%
"Apr 18, 2019","1,452.61","1,453.87","1,454.95","1,441.80",-,-0.09%
"Apr 23, 2019","1,449.11","1,452.61","1,456.67","1,439.27",-,-0.24%
"Apr 24, 2019","1,436.42","1,449.11","1,449.12","1,429.71",-,-0.88%
"Apr 25, 2019","1,421.38","1,436.42","1,436.42","1,413.82",-,-1.05%
"Apr 26, 2019","1,422.43","1,421.38","1,425.12","1,408.53",-,0.07%
"Apr 29, 2019","1,435.37","1,422.43","1,437.26","1,419.61",-,0.91%
"Apr 30, 2019","1,431.27","1,435.37","1,441.29","1,425.11",-,-0.29%
"May 01, 2019","1,434.02","1,431.27","1,441.78","1,430.69",-,0.19%
"May 02, 2019","1,433.17","1,434.02","1,443.65","1,422.79",-,-0.06%
"May 03, 2019","1,447.66","1,433.17","1,459.24","1,433.17",-,1.01%
"May 07, 2019","1,413.62","1,447.66","1,447.66","1,408.52",-,-2.35%
"May 08, 2019","1,409.45","1,413.62","1,413.65","1,398.89",-,-0.29%
"May 09, 2019","1,391.51","1,409.45","1,409.45","1,386.51",-,-1.27%
"May 10, 2019","1,393.02","1,391.51","1,406.49","1,388.26",-,0.11%
"May 13, 2019","1,378.35","1,393.02","1,398.20","1,373.61",-,-1.05%
"May 14, 2019","1,392.04","1,378.35","1,392.44","1,378.35",-,0.99%
"May 15, 2019","1,407.90","1,392.04","1,407.90","1,392.04",-,1.14%
"May 16, 2019","1,419.91","1,417.16","1,421.34","1,403.44",-,0.85%
"May 17, 2019","1,402.25","1,419.91","1,419.91","1,395.23",-,-1.24%
"May 20, 2019","1,388.98","1,402.25","1,403.22","1,379.37",-,-0.95%
"May 21, 2019","1,399.61","1,388.98","1,405.88","1,388.98",-,0.77%
"May 22, 2019","1,393.51","1,399.61","1,406.37","1,392.89",-,-0.44%
"May 23, 2019","1,384.00","1,393.51","1,393.51","1,375.15",-,-0.68%
"May 24, 2019","1,388.16","1,384.00","1,394.73","1,384.00",-,0.30%
"May 28, 2019","1,386.19","1,388.16","1,391.00","1,377.21",-,-0.14%
"May 29, 2019","1,379.37","1,386.19","1,386.19","1,369.32",-,-0.49%
"May 30, 2019","1,380.59","1,379.53","1,386.38","1,377.94",-,0.09%
"May 31, 2019","1,364.57","1,380.59","1,380.59","1,359.55",-,-1.16%
"Jun 03, 2019","1,362.74","1,364.57","1,364.65","1,348.75",-,-0.13%
"Jun 04, 2019","1,375.70","1,362.74","1,378.47","1,352.62",-,0.95%
"Jun 05, 2019","1,371.43","1,375.70","1,375.70","1,361.41",-,-0.31%
"Jun 06, 2019","1,364.06","1,371.55","1,377.13","1,357.66",-,-0.54%
"Jun 07, 2019","1,375.28","1,364.06","1,378.91","1,364.06",-,0.82%
"Jun 10, 2019","1,392.77","1,375.28","1,394.40","1,375.28",-,1.27%
"Jun 11, 2019","1,386.38","1,392.77","1,397.09","1,385.05",-,-0.46%
"Jun 12, 2019","1,372.18","1,386.38","1,386.38","1,368.71",-,-1.02%
"Jun 13, 2019","1,370.34","1,372.18","1,375.10","1,363.08",-,-0.13%
"Jun 14, 2019","1,363.54","1,370.34","1,370.34","1,355.20",-,-0.50%
"Jun 17, 2019","1,375.66","1,363.54","1,379.15","1,363.54",-,0.89%
"Jun 18, 2019","1,388.58","1,375.66","1,393.83","1,370.77",-,0.94%
"Jun 19, 2019","1,397.55","1,388.58","1,400.21","1,388.22",-,0.65%
"Jun 20, 2019","1,385.22","1,397.55","1,398.98","1,383.34",-,-0.88%
"Jun 21, 2019","1,375.57","1,385.22","1,389.23","1,370.08",-,-0.70%
"Jun 24, 2019","1,364.35","1,375.57","1,375.81","1,363.24",-,-0.82%
"Jun 25, 2019","1,365.11","1,364.35","1,365.26","1,351.06",-,0.06%
"Jun 26, 2019","1,371.61","1,365.11","1,377.63","1,360.99",-,0.48%
"Jun 27, 2019","1,379.22","1,371.61","1,385.48","1,371.58",-,0.55%
"Jun 28, 2019","1,381.53","1,379.22","1,385.22","1,375.73",-,0.17%
"Jul 01, 2019","1,393.95","1,381.53","1,401.86","1,381.53",-,0.90%
"Jul 02, 2019","1,407.22","1,393.95","1,410.02","1,392.85",-,0.95%
"Jul 03, 2019","1,416.86","1,407.22","1,416.86","1,405.64",-,0.69%
"Jul 04, 2019","1,418.41","1,416.86","1,421.46","1,412.71",-,0.11%
"Jul 05, 2019","1,419.18","1,418.41","1,427.93","1,412.19",-,0.05%
"Jul 08, 2019","1,413.00","1,419.18","1,419.33","1,406.38",-,-0.44%
"Jul 09, 2019","1,416.09","1,413.00","1,419.93","1,406.18",-,0.22%
"Jul 10, 2019","1,411.59","1,416.09","1,422.67","1,411.59",-,-0.32%
"Jul 11, 2019","1,408.05","1,411.59","1,414.24","1,404.76",-,-0.25%
"Jul 12, 2019","1,404.78","1,408.05","1,415.75","1,403.83",-,-0.23%
"Jul 15, 2019","1,410.17","1,404.78","1,412.99","1,394.81",-,0.38%
"Jul 16, 2019","1,416.81","1,410.17","1,421.57","1,404.66",-,0.47%
"Jul 17, 2019","1,403.17","1,416.81","1,417.58","1,398.86",-,-0.96%
"Jul 18, 2019","1,399.92","1,403.17","1,406.76","1,396.11",-,-0.23%
"Jul 19, 2019","1,397.07","1,399.92","1,408.95","1,389.13",-,-0.20%
"Jul 22, 2019","1,396.38","1,397.07","1,407.00","1,392.26",-,-0.05%
"Jul 23, 2019","1,413.08","1,396.38","1,418.66","1,396.38",-,1.20%
"Jul 24, 2019","1,389.26","1,413.08","1,413.54","1,387.55",-,-1.69%
